_id,_name,_region,_time,_text,_followers,_reposts,_comments,_likes
1893892941,北京日报,Unknown,26/08/2024,【】8月26日，石景山区举办WTT（世界乒乓球职业大联盟）中国大满贯新闻通气会。北京市体育局副局长杨海滨在会上介绍，2024年9月，WTT中国大满贯即将在石景山首钢园盛大开幕，时隔63年，国际顶级乒乓球赛事重返首都北京。据官方公布的海报显示，双双世界排名积分第一的、将出战本次赛事。一起期待！,1080万,16,104,661
7064946211,六雨寻月,河北,26/08/2024,一群啥掉吧真以为自己能当嫂子呢？天天往超话里面发隐私部位有病吧?王楚钦看了都嫌恶心反正我们的胜率50%而你们是0%别恶心头哥了有你们这群主持人和粉丝真是倒八辈子霉恶心坏了他们为国争光你们却截别人隐私部位脑子有病去治脑子里面那些东西别给自己变成智障天天想啥呢s梦女你要说让我关注他们的事业别磕CP骂我也行天天搁那幻想自己是嫂子比我们这群CP粉还恶心呢梦女别出来丢人现眼了嫌恶心别让我吐谢谢,28,0,72,484
1618051664,头条新闻,Unknown,27/08/2024,【，】据北京日报报道：2024年8月27日，国际乒联第35周排名公布。女单方面，中国选手孙颖莎以9000分保持世界排名第一，陈梦、王曼昱、王艺迪位列前四；男单方面，中国选手王楚钦以7925分位列第一，樊振东第二，梁靖崑第四，马龙排名第六；男双方面，马龙/王楚钦第一，樊振东/王楚钦第二，林高远/马龙第三；女双方面，陈梦/王曼昱第一，孙颖莎/王曼昱第六；混双方面，王楚钦/孙颖莎排名第一，林诗栋/蒯曼第七。,1.11亿,8,51,287
2286092114,中国蓝新闻,Unknown,27/08/2024,【】WTT中国大满贯2024将于9月26日至10月6日在北京石景山首钢园举办。本次赛事门票分两个阶段销售，第一阶段开票时间是8月28日上午8:28，第二阶段开售时间为9月中旬左右。今天，发布了最新视频，视频中用英文说“快来购票吧”，你打算买票吗？,653.4万,260,885,22620
3515112791,ITTF国际乒联,上海,27/08/2024,【国际乒联2024年第35周世界排名】男子单打，中国队球员王楚钦、樊振东位列前二，梁靖崑位列第四，马龙位列第六，林高远位列第八。帕特里克·弗朗西斯卡排名上升1个名次位列第10，重返世界排名前十；达科·约奇克排名上升4个名次位列第15；向鹏排名上升9个名次位列第46；黄彦诚排名上升31个名次位列第69，刷新个人职业生涯新高。其他中国队球员，林诗栋排名第14，向鹏排名第46.女子单打，中国队球员孙颖莎、陈梦、王曼昱、王艺迪位列前四，陈幸同位列第六。杨晓馨排名上升1个名次位列第15；大藤沙月排名上升11个名次位列第21，刷新个人职业生涯新高；黄怡桦排名上升23个名次位列第33，刷新个人职业生涯新高；桥本帆乃香排名上升6个名次位列第35；横井咲樱排名上升47个名次位列第78，刷新个人职业生涯新高。其他中国队球员，钱天一排名第18，蒯曼排名第42，石洵瑶排名第48。,337.5万,147,518,19030
5669908827,AKK_x,法国,10/08/2024,我不相信中国乒乓球队 我只相信你,2.3万,387,1913,7237
6074185655,西山十二街,浙江,10/08/2024,刘丁硕：我永远相信王楚钦，等我……林诗栋：我也戴了金牌刘丁硕：下次你的让我带带哈……不会洛杉矶男乒派他们吧,30.6万,52,382,7799
6352626891,罐头噜噜,浙江,10/08/2024,守护张怡宁打分自由这年头张怡宁都要被审判了到底是谁给你们的勇气有些人还想利用这个点虐粉可别拉王楚钦了 咋滴王楚钦是你爹啊[疑問],1.2万,60,767,14760
7712296961,伤心叽鱼饼,福建,10/08/2024,虽然3:2的比分确实有点焦灼 但是他也不至于被说成这样吧，这些说他的人真的懂球吗，人家最后能赢下来就是真的牛啊，天天嘲32的看完过一场球吗 ，为什么不能大家都友善点，自己的同胞不去支持和维护然后跑去喜欢外国人。王楚钦我希望你也能学会快乐,1.1万,11,118,2589
7726805577,是谁偷走了我的时光啊,浙江,10/08/2024,看过昨天第三盘单打的都不能说十分吧，在领先两局情况下连丢两局，对面还是排名远低于自己还受伤的老将，而且没打几个高质量的相持球…如果对面是莫雷高德，我觉得还会再输,24,4,450,5319
6119027056,Ns-jpg,上海,10/08/2024,王楚钦 打球快乐 🥰©️Getty / AP / tischtennis / 新华社 / 中国体育,3616,973,1098,4343
6869708417,中国奥林匹克委员会,北京,10/08/2024,【第十四期 奉上】名画一：看到的是他们仨，想到的确是你 名画二：如痴如醉，这一抹红色更凸显 的美名画模板一同奉上，期待看到你的作品,111.5万,19,26,651
5044281310,澎湃新闻,Unknown,10/08/2024,【现场丨，结果也是完美的】“如果这是你奥运生涯的最后一舞，你认为这次比赛是完美的谢幕吗？”北京时间8月10日，在巴黎奥运会乒乓球男子团体决赛后的新闻发布会上，一位中国记者向马龙提了这样一个问题，马龙稍微思考了片刻，然后很平静地回答，“我觉得，作为奥运会来说，确实是最后一舞，我觉得这个结果确实也是完美的。”在这场比赛过后，35岁的马龙也收获了他在四届奥运生涯里的第六枚金牌。谈到在这届奥运会之后自己是否会退役，马龙并没有直接回答。“等我回去再想想。”马龙赛后说，“其实当时东京奥运会打完以后，自己也没有想到过有一天还会再站在巴黎的赛场。这三年中，我觉得确实无论是从心理上还是从技术上还是得到了很多锻炼，有很多磨炼，经历确实很不同，但最终能够有这样的机会去参加奥运会，也非常开心。”一位瑞典的记者在发布会上就特意问马龙，是否认为这支瑞典队可以在四年后的奥运赛场上取得金牌。马龙表示：“我觉得竞技体育的魅力就在于你不到最后一刻，你也不知道最终的胜利者是谁，我觉得瑞典队从这次的表现就看出他们已经对于冠军有很强的冲击力以及渴望，所以我期待他们有更优异的表现，但我相信中国队依然还是最强的那一个。”,3257.2万,160,98,5192
2846059400,柠檬初恋日记,浙江,09/08/2024,哈哈哈哈哈哈哈王楚钦一上网天塌了🤣粑粑麻麻你们真的啥都往外说啊！妈妈说他前ber喽后勺，爸爸说他打输了爱哭🤣王楚钦家氛围好好啊，大头就算是奥运冠军在爸爸妈妈心里还一直是当年的那个打不过就哭，哭完继续爬起来打到打赢的那个坚韧孩子,188.4万,2385,3476,105309
2442118504,向茉茉,四川,10/08/2024,王楚钦最后这下哈哈,13.2万,9,18,2401
7583989521,话道君,湖南,10/08/2024,王楚钦：我准备好了，快拍我马龙：快快快，许昕你到我旁边来 许昕：哎呦呦怪不好意思的（我不是c位） 秦志戬：害我白头的两个逆子都站一块去吧，走你～,63.6万,205,100,12080
2139452595,知晚,河北,10/08/2024,王楚钦将莎管严刻进骨子里，生气却被莎莎一句话叫回，大头看着不听话，其实很听话。,41.8万,70,58,10386
5669908827,AKK_x,法国,10/08/2024,我不相信中国乒乓球队 我只相信你,2.3万,387,1913,7237
6074185655,西山十二街,浙江,10/08/2024,刘丁硕：我永远相信王楚钦，等我……林诗栋：我也戴了金牌刘丁硕：下次你的让我带带哈……不会洛杉矶男乒派他们吧,30.6万,52,382,7799
6352626891,罐头噜噜,浙江,10/08/2024,守护张怡宁打分自由这年头张怡宁都要被审判了到底是谁给你们的勇气有些人还想利用这个点虐粉可别拉王楚钦了 咋滴王楚钦是你爹啊[疑問],1.2万,60,767,14760
7712296961,伤心叽鱼饼,福建,10/08/2024,虽然3:2的比分确实有点焦灼 但是他也不至于被说成这样吧，这些说他的人真的懂球吗，人家最后能赢下来就是真的牛啊，天天嘲32的看完过一场球吗 ，为什么不能大家都友善点，自己的同胞不去支持和维护然后跑去喜欢外国人。王楚钦我希望你也能学会快乐,1.1万,11,118,2589
5710695474,SKT体育,山东,10/08/2024,赛后王楚钦据说脚上有伤病，怪不得比赛中贴着肌贴走路也有些不太利索，但他都默默的扛下来了！大头真棒！,21.8万,39,21,1252
6189120710,央视军事,Unknown,10/08/2024,【转发祝贺！】巴黎奥运会乒乓球男子团体决赛，中国队击败瑞典队，夺得金牌。实现！祝贺！ （央视新闻）,499.1万,21,19,345
6877352127,无颜色不一样的烟火,湖北,10/08/2024,一个国家级的运动员，怎么就不允许王楚钦单打失败，他是违规了？犯法了？他刚刚为国争光了，为什么这么不容忍别人？可以不喜欢，但不要诋毁！,18.2万,0,71,900
5663488451,圈一圈一飞冲天,浙江,10/08/2024,下一届洛杉矶奥运会，中国男子乒乓球三个选手阵容名单可以出了：单打王楚钦 林诗栋团体双打再派个刘丁硕完美惊队皇族军团闪耀洛杉矶🎉🎉🎉,115,91,577,14625
1490372962,他回精神病院了,北京,09/08/2024,王楚钦的心力不如马龙和樊振东。,968.1万,18,146,3991
6912162427,yu圈小渔,浙江,06/08/2024,王楚钦，能让自闭和痞帅出现在同一个人身上。～王楚钦 暴力美学 乒乓 奥运,3.5万,525,163,28725
1314608344,新闻晨报,Unknown,10/08/2024,【“加油！”奥运冠军】“加油！加油！”8月9日，位于武汉市新洲区邾城街道的某小区里，巴黎奥运会男子乒乓球团体决赛正在电视里直播，年过六旬的彭美兰激动地连连喝彩，特别是第三局比分僵持到8：8，她紧张得手心冒汗。最终，由樊振东、马龙、王楚钦组成的中国队3比0战胜瑞典队，夺得金牌！“快喝口水缓一缓。”看到彭美兰这么激动，与她一同观看电视直播的堂姐赶紧递过来一杯茶水。8月4日晚，巴黎奥运会乒乓球男子单打决赛落下帷幕，中国选手樊振东以卓越表现首次摘得奥运会单打桂冠，成就个人大满贯的辉煌时刻。这一喜讯跨越近9000公里，传给了远在武汉市新洲区的彭美兰。“祝贺美兰！樊振东夺冠啦！”8月4日21时30分，彭美兰手机发出“叮咚”一声脆响，屏幕上弹出一条祝贺消息，这是广州同福中路第一小学陈卫红校长发来的。获得捷报，彭美兰便心潮澎湃、惊喜万分。彭美兰是新洲区邾城人，曾在原新洲师范从事语文教学10余年，后调到广州市同福中路第一小学担任班主任。新学年刚招生，班上来了一个虎头虎脑的小家伙，特别爱打乒乓球，天赋十足。“这孩子很有韧性，功课也安排得井井有条。”喜爱之余，彭美兰任命小家伙当班长。“没想到，这孩子成长为了世界冠军。”彭美兰欣慰之情溢于言表。到小学二年级时，樊振东就敢于挑战年纪比自己大的选手，连体育老师后来都败下阵来。据彭美兰介绍，樊振东在学校期间就展现出惊人的乒乓球天赋，所以在同福中路第一小学读完三年级后，也就是2006年，樊振东进入广州体育职业技术学院，开始了专业训练，从此走上了他的乒乓球之路。尽管只有短短两年的相处时光，樊振东和彭美兰却结下了深厚的师生情谊。2016年里约奥运会结束后，樊振东回广州休年假期间，专程回到母校看望老师们。当天，他还来到当年教室与老师们合影留念，并调皮地登上讲台，扮成小时候的模样。同年9月10日，亚欧全明星乒乓球对抗赛在广东东莞举行，樊振东代表亚洲队出战。他特意邀请彭老师和当年数学李老师去东莞观看比赛。他们抱着鲜花，在比赛现场为樊振东呐喊加油。比赛结束后，樊振东特意前来和老师们见面，表达思念与感谢。2019年，得知恩师已退休返回老家新洲，樊振东先后两次给彭美兰寄送了10副他亲笔签名的球拍。五年时光匆匆而过，球拍被彭美兰视若珍宝，妥善珍藏。“他非常懂得感恩，对母校怀有深厚情感。”在接受记者采访时，彭美兰不吝赞美之词，多次夸赞樊振东。决赛当天，中国队成功夺得乒乓球男子团体赛金牌。彭美兰掏出手机，给樊振东和他的妈妈发去了一个大大的微信祝福表情和语音。（湖北日报）,4055.9万,13,14,316
7750140596,瑞峰财经,Unknown,10/08/2024,【梦幻联动！陈奕迅演唱会一下班就看国乒男团决赛，还为樊振东鼓掌】北京时间8月9日晚，巴黎奥运会乒乓球男团决赛，由马龙、樊振东、王楚钦、梁靖崑（替补P卡）组成的国乒男团3比0战胜瑞典队，成功实现奥运五连冠。这也是中国代表团在巴黎奥运会上的第32块金牌。据了解，陈奕迅刚结束宁波演唱会，就迫不及待在下班路上收看国乒男团的决赛，他还发文为樊振东鼓掌。而樊振东之前就透露过，很喜欢陈奕迅的歌，“其实大家可能也知道，我喜欢听陈奕迅的歌。无论普通话还是粤语，听得都比较多。”（九派新闻）,50.1万,15,32,1234
7740515367,小谢开饭啦,广东,03/08/2024,王楚钦孙颖莎，我好爱你们，特别特别爱你们。巴黎荆棘丛生，我的心已经被划烂掉了。可是我不想留在这里，流着血我也要走出去。王楚钦孙颖莎，我们一起去晒西海岸的阳光吧！虽然中间是一个太平洋，但中途有多哈、名古屋、伦敦……我们一个一个城市走，我相信阳光会帮我们贴上止血贴。,8.2万,50,27,951
7598348815,无敌啵啵配薯条,福建,03/08/2024,在亚运会畅想未来的时候，王楚钦孙颖莎一定都没有想到巴黎会是这个样子。,3.4万,463,121,1728
7828473459,泡泡快乐制造机,福建,03/08/2024,感觉那些王楚钦迷妹像体坛小柠檬,45.7万,36,208,3697
2886358364,Eva的科技生活,北京,03/08/2024,今年奥运会关于摄影的负面新闻真不少，前面王楚钦球赛被踩断事件还没出调查结果，现在又在赛事现场开闪光灯真该注意下了,174.8万,61,129,738
1241148864,张杰,北京,30/07/2024,刚看完王楚钦孙颖莎的乒乓球决赛！夺冠啦🏆！杀青啦^_^祝中国奥运健儿们展翅高飞！,8175.5万,174796,163235,167916
3264068264,费启鸣,山东,30/07/2024,恭喜莎头！！混双首金！圆梦巴黎！！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！,1006.6万,1056,1284,12184
1223081970,林依轮,湖南,30/07/2024,恭喜孙颖莎！恭喜王楚钦！中国队加油🇨🇳,813.9万,1124,1189,5608
6707356733,左林杰,北京,30/07/2024,每一场胜利都来之不易，你们是最棒的,311万,24244,10013,10444
1197199510,李艾,北京,31/07/2024,1我觉得，王楚钦就是因为拍子坏了，所以才输的球。孙悟空都是齐天大圣了，还得要称手的兵器才能降妖除魔。孩子自己检讨自己，说不能拿拍子做借口，那是他的事儿。但我们得客观。2竞技体育充满魅力，因为它就是浓缩的人生。有些委屈你不得不咽下去。拍子被踩坏了，不是你的错，但这个后果得你来扛，凭什么？就算追究责任，胜利也回不来。3世界第一面临这些也会无能为力，这也许是人生无常的其中一种。最好的结果就是，孩子自己努力，在下届奥运会把失去的拿回来。4经过失败和挫折的成长，会更磨练心性，更有韧性，更豁达，更明亮。5也许有一天，他能自己说出，一切都是最好的安排。否则，谁替他说，我都想揍他。6那个踩坏我们球拍的，能不能出来道歉。,579.3万,12723,35577,416197
7539133808,happygrassfriend,韩国,03/08/2024,大哥你们知道我看到头母说王楚钦超话签到人数吊打马龙超话签到人数时的无语程度吗，那一刻我感觉我这几天说的每一句话都毫无意义，什么32强，什么奥运会，这一切统统在签到人数这四个字面前黯然失色，第一次我感到了一种面对伪人的恐惧，我觉得我好像进入了一个平行世界，这里我所熟悉的一切都在改变，我感觉周围的人类都被蜥蜴人替换了，只要我戴上特制的眼镜就会看到所有人其实都是外星人，而我作为一个人类守着我的人类价值观无法对此说一句话,3.3万,66,46,2197
2560497310,渡边小鲜肉,浙江,29/07/2024,Wflbb，这视频笑的我，王楚钦你干嘛呢，采访的时候突然抬手腕，王楚钦：暗示的这么明显应该懂吧,344.4万,3258,2577,177019
1846722212,水木年华缪杰,四川,30/07/2024,候机室里带着老花镜认真看比赛的我们！,109万,1,23,54
3480050891,黄圣池,北京,30/07/2024,恭喜混双夺冠！！！莎头太牛了👍🏻,1010万,1128,1153,5780
1869944667,择荇,湖北,30/07/2024,王楚钦！！！！！！！！！你给我！稳住！！！！！,20万,4,17,142
1709821240,燃谷子,法国,30/07/2024,嘻嘻嘻嘻🇨🇳🇨🇳🇨🇳🏓🏓🏓,12.3万,0,0,35
1274050554,宣言Yann,浙江,30/07/2024,🇨🇳🏓拿下！！！,195.4万,11,46,207
7761627111,是你呆帝KK,山东,30/07/2024,纪念一下王楚钦痘印点赞已破200W‼️全方位的爆 ‼️,2.3万,5,6,48
1576185864,苗苗黄禾,北京,30/07/2024,巴黎奥运会乒乓球混双决赛，王楚钦/孙颖莎4-2战胜朝鲜组合李正植/金琴英，成功夺金🥇！恭喜！！,46.1万,0,3,21
3138996784,珍石部落,福建,30/07/2024,王楚钦/孙颖莎4-2朝鲜组合李正植/金琴英，取得巴黎奥运会乒乓球混双金牌！老坑冰种绿花天然翡翠手镯正圈51-12.5-8.3mmcwj:0724,13万,1,3,12
1483258537,独行侠H,广西,30/07/2024,开始了！一起见证莎头冲金时刻！一起为孙颖莎王楚钦加油！ [中国乒乓],42.9万,0,2,9
1241148864,张杰,北京,30/07/2024,刚看完王楚钦孙颖莎的乒乓球决赛！夺冠啦🏆！杀青啦^_^祝中国奥运健儿们展翅高飞！,8175.5万,174796,163235,167916
3264068264,费启鸣,山东,30/07/2024,恭喜莎头！！混双首金！圆梦巴黎！！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！太牛了！！,1006.6万,1056,1284,12184
1223081970,林依轮,湖南,30/07/2024,恭喜孙颖莎！恭喜王楚钦！中国队加油🇨🇳,813.9万,1124,1189,5608
6707356733,左林杰,北京,30/07/2024,每一场胜利都来之不易，你们是最棒的,311万,24244,10013,10444
1908312165,武笑羽,北京,31/07/2024,我们确实爱金牌，但我们更爱为荣誉而战的你们，也会担心你们的伤和痛。加油！不哭！四年后再战！,218.3万,232,346,4298
1925062481,鹤男Her,北京,30/07/2024,莎莎大头你们太棒了！！！！！！！！爆哭…………太不容易了……,246.5万,759,1316,3451
2560497310,渡边小鲜肉,浙江,29/07/2024,Wflbb，这视频笑的我，王楚钦你干嘛呢，采访的时候突然抬手腕，王楚钦：暗示的这么明显应该懂吧,344.4万,3258,2577,177019
1846722212,水木年华缪杰,四川,30/07/2024,候机室里带着老花镜认真看比赛的我们！,109万,1,23,54
3879293449,吴尊,海外,30/07/2024,太棒了！和家人们在现场一起见证这场激动人心的比赛！🏓️也让Neinei和Max更懂了努力拼搏的意义❤️恭喜莎头组合夺得奥运会混双金牌！圆梦巴黎🏆你们值得最热烈的掌声！👏👏为你们骄傲！中国乒乓太牛了🇨🇳👍,1262.5万,5335,5474,50870
7710917480,钦钦悲伤小狗_,福建,09/07/2024,🦁 普天同庆🎉抽三个tzm送！王楚钦超话等级≥9级，付油song🍎就行,117,6,157,59
6184017883,刻骨铭心的2015年,湖北,26/06/2024,🦁 你要储存你的可爱，眷顾你的善良变得勇敢，当这个世界越来越坏时只希望你越来越好💖 头头封训辛苦啦！晚安大家晚安好梦,1.9万,6,60,115
3329910664,樊振东球迷会-天际樊星,天津,02/06/2024,【6月3日赛程预告】【1】 19:30男单决赛，樊振东 vs 王楚钦。可通过CCTV5/5+、央视频、央视体育、咪咕视频等收看比赛。樊振东加油！,91.3万,218,607,1617
7875582217,梦里头夫妇_商标注册版,江苏,03/06/2024,P1为商标局官网查询hope wang完整视频。P2为商标局工作人员回复。结论：hope wang的商标注册“广告销售类”被驳回，健身器材和日化用品已经通过初审，七月份就下发注册证。恭喜王楚钦陈梦,20.7万,5,121,1033
7504182090,侃体育新生,山东,03/06/2024,这暗戳戳地秀恩爱啊谁家混双握手还得盖章呀少年一诺千金重，混双只和孙颖莎他两无可厚非是乒乓球界的一段传奇佳话盖章为证永远不变,19.7万,24,29,752
7766034989,妍如其茗,四川,03/06/2024,单打拿两条毛巾？主打人不在毛巾陪伴？大头是你拿了妹宝的毛巾对吧 ~孙颖莎、王楚钦,5.8万,13,27,802
2132386743,晨希渺渺,吉林,03/06/2024,第一次了解到异国他乡，就他们两个人，一人一局单打，再合体混双，我的天孙颖莎 王楚钦,20.8万,145,97,3823
7556183438,WTT世界乒联,陕西,02/06/2024,男单半决赛王楚钦🇨🇳4-2邱党🇩🇪【11-5，8-11，9-11，11-8，11-5，13-11】,367.7万,5543,3509,21741
5236823068,伊利集团,北京,03/06/2024,听劝小伊又整活啦！伊利功夫装来咯！6月3日落地重庆，新品首发，现场加油呐喊～拿起产品感觉离东哥、莎莎、大头又近了～加油条幅已备好～来活动现场打卡还有超大礼盒等你拿～6月3日10:00-18:30，来重庆华熙LIVE·鱼洞，一起为乒乓球员实力叫好！,89.7万,56,97,475
1814966830,乌尔善,江苏,26/07/2024,今天在南京路演现场，收到了珍贵礼物，有一位观众赠送了国家乒乓球队队员马龙、王楚钦、樊振东、孙颖莎、陈梦和王曼昱的签名T恤。今晚奥运会开幕，我谨代表异人界预祝我们的奥运健儿取得佳绩！,73.7万,182,519,5264
1553472442,蝴蝶丸_王子清,北京,28/07/2024,远处的电视里 乒乓球比赛 ：现在来到了陈思羽对王楚钦 我听成 ：陈思宇对王子清我听见了什么？。。啥一看 哦 吓死了以为是什么谜之同名,88.1万,0,9,21
1638781994,新浪体育,北京,28/07/2024,巴黎奥运会乒乓球男单首轮即将开始，一起为头哥 加油,2477.6万,16,96,472
7262255349,王头头的小迷d,北京,19/07/2024,&amp; 理想照进现实，行动成就未来，努力不止，奋斗不息。身兼三项的王楚钦选手巴黎奥运会嗷嗷冲 头头如愿以偿，顺顺利利！晚安球球们晚安,1.5万,1,72,109
7710917480,钦钦悲伤小狗_,福建,09/07/2024,🦁 普天同庆🎉抽三个tzm送！王楚钦超话等级≥9级，付油song🍎就行,117,6,157,59
6184017883,刻骨铭心的2015年,湖北,26/06/2024,🦁 你要储存你的可爱，眷顾你的善良变得勇敢，当这个世界越来越坏时只希望你越来越好💖 头头封训辛苦啦！晚安大家晚安好梦,1.9万,6,60,115
3329910664,樊振东球迷会-天际樊星,天津,02/06/2024,【6月3日赛程预告】【1】 19:30男单决赛，樊振东 vs 王楚钦。可通过CCTV5/5+、央视频、央视体育、咪咕视频等收看比赛。樊振东加油！,91.3万,218,607,1617
7875582217,梦里头夫妇_商标注册版,江苏,03/06/2024,P1为商标局官网查询hope wang完整视频。P2为商标局工作人员回复。结论：hope wang的商标注册“广告销售类”被驳回，健身器材和日化用品已经通过初审，七月份就下发注册证。恭喜王楚钦陈梦,20.7万,5,121,1033
7504182090,侃体育新生,山东,03/06/2024,这暗戳戳地秀恩爱啊谁家混双握手还得盖章呀少年一诺千金重，混双只和孙颖莎他两无可厚非是乒乓球界的一段传奇佳话盖章为证永远不变,19.7万,24,29,752
7893625919,Douubbao,湖南,02/06/2024,王楚钦是小狗的证据༛̥⃝ʺ̤,5.1万,47,17,793
5748108824,S_H_G_,浙江,02/06/2024,王楚钦赢林高远很奇怪吗？这是巴黎周期第8次赢林高远，目前对林高远7连胜，19年全锦后跟林高远头对头是13-1输一次破防一次的原因是什么呢？我真不理解,13.6万,121,83,1130
5599502528,黑马乒乓,河南,02/06/2024,观众起哄喊Japan，裁判改分给日本，莎头组合这次真的要完了吗？,19.1万,5,2,159
1945227050,安渡林和路__,重庆,02/06/2024,宝宝闷滴船新证件照 |,4.7万,346,39,767
5495005227,互联网懒人,重庆,02/06/2024,有很多很多人爱你们,16.9万,82,39,561
1497590100,桃子-桃核,上海,02/06/2024,男单1/4决赛，。 首局初段两人打得很胶着，王楚钦逐渐发力拉开，以10-7率先拿到局点。林高远绝地反扑，连赢5分，以12-10逆转赢下首局。,118.4万,2,2,227
7503495797,再不睡着就丸噜,广东,02/06/2024,让我们一起恭喜王楚钦巴黎周期对林高远【国际赛场】保持【全胜】战绩,11万,181,121,1234
6358319495,内娱君,广东,01/06/2024,今天孙颖莎王楚钦的粉丝应援，这排场感觉比内娱还夸张,910.2万,1054,1086,4562
2266885071,波尔TimoBoll,北京,30/05/2024,问我能不能一起训练☺️赛前比赛11:9☝️谢谢王楚钦送我的告别礼物😂,76.4万,252,259,6144
6358319495,内娱君,广东,01/06/2024,今天孙颖莎王楚钦的粉丝应援，这排场感觉比内娱还夸张,910.2万,1054,1086,4562
2266885071,波尔TimoBoll,北京,30/05/2024,问我能不能一起训练☺️赛前比赛11:9☝️谢谢王楚钦送我的告别礼物😂,76.4万,252,259,6144
1436891042,体坛报,Unknown,29/05/2024,巴黎成最后一舞！43岁老将波尔将告别国际赛场，发文感谢王楚钦暖心陪练,22.8万,4,4,244
7740515367,小谢开饭啦,广东,29/05/2024,王楚钦真的是很柔软的小男孩 太多时候被他的细腻和真诚给感动到 会记住记者的生日然后不经意地留下一句生日快乐 会找到即将退役的对手和前辈打训练赛 留下对方退役前的珍贵回忆 他真的是很好的人 甚至都不用别人去叙述他的好 从无数次细节的侧写 只要有眼睛的人 只要有共情能力的人都能知道 他有多好,8.2万,72,40,1301
5621289228,0305_Fang,上海,28/05/2024,Keep believing 活出自己的人生｜,24.3万,50,8,796
7743435805,体域,广东,29/05/2024,王楚钦今天和波尔进行对拉训练，这场面让人感觉太暖心了，波叔是世界乒坛最有魅力的运动员之一，波叔是乒坛的长青树，身材也保持得很好，这或许是波尔最后一次在中国比赛了，好舍不得他退役，希望他这次在重庆能尽情去享受比赛！,93.1万,13,13,499
1267454277,凤凰周刊,Unknown,01/06/2024,【给乒乓健儿扎起！】5月30日，WTT重庆冠军赛火热开赛，巴黎奥运会倒计时不足百天，重庆街头惊现国风大巴为孙颖莎、王楚钦、樊振东加油助威：“莎莎不得虚”、“给头哥扎起”、“东哥雄起”，更有“巴黎请多指教”！一起为我们的乒乓健儿加油！,2328.2万,132,127,446
1805039540,黎璃啊__,上海,08/05/2024,🌟 从东京看台上走向巴黎球台边🦁你的努力与坚持得到了最好的回报。期待你在奥运会上展现出卓越的实力！为你自豪💫巴黎见 今天一日三赛加油,1432,5,59,134
2079751412,辽宁共青团,Unknown,07/05/2024,快速拿下！王楚钦/孙颖莎3-0战胜印度组合德赛/戈帕德，半决赛将对阵日本组合张本智和/早田希娜！(咪咕体育),217.2万,10,2,168
1002861732,李武军,山东,07/05/2024,3比0，王楚钦/孙颖莎战胜德塞/戈尔帕德，晋级沙特大满贯赛混双四强。比分为：11比6，12比10，11比4。,410.9万,6,0,546
2510926067,纵情球场,天津,07/05/2024,难怪王楚钦孙颖莎被称为天选混双，两只绝不放过任何一个搞笑机会,27.2万,5,1,41
5993403501,剧情深度剖析,北京,08/05/2024,试问：东北男人究竟有多细心？淮河以北的男人到底有多浪漫？王楚钦孙颖莎#,40.6万,4,1,27
7403905779,新新快递到啦,河北,08/05/2024,🥯 楚变不惊任浪滔 钦耳拭目迎新高🏓王楚钦继续加油！！,1123,1,58,70
6352296994,小胖yohkoh,浙江,07/05/2024,期待樊振东 巴黎见 樊振东沙特大满贯比赛加油 「20230523德班世乒赛训练」东东午安 比赛加油繁星晚好拍摄 from神仙姐妹后期 yohkoh,22.6万,21,27,300
5518877844,给钦两颗西柚_,沙特阿拉伯,07/05/2024,🦁 别管了 我先嘶哈～,5130,10,20,36
6506435720,LodovicoIrene,阿联酋,07/05/2024,乒协公布上里约上东京的是马龙的时候全民热议是马龙，乒协公布上巴黎不能是马龙的时候全平台热搜还是只有马龙，评论里路人甚至懒得问一句上的是谁反正不认识，你乒唯一巨星的整个职业生涯都是全民讨论见证的，老百姓都能给他写传记，对马龙伦敦巴黎为什么没上都能茶余饭后说的头头是道，大谈马龙怎么被梯队建设所害，一群没人认识毫无国民度的马龙三圈背景板乖乖认命好吧，你以为的职业巅峰结果大家讨论关注的只有马龙别把你气晕了,6万,13,5,271
5016909851,星辰陷落有嘉木,海南,07/05/2024,期待巴黎奥运会,1.4万,24,25,35
1805039540,黎璃啊__,上海,08/05/2024,🌟 从东京看台上走向巴黎球台边🦁你的努力与坚持得到了最好的回报。期待你在奥运会上展现出卓越的实力！为你自豪💫巴黎见 今天一日三赛加油,1432,5,59,134
2079751412,辽宁共青团,Unknown,07/05/2024,快速拿下！王楚钦/孙颖莎3-0战胜印度组合德赛/戈帕德，半决赛将对阵日本组合张本智和/早田希娜！(咪咕体育),217.2万,10,2,168
1002861732,李武军,山东,07/05/2024,3比0，王楚钦/孙颖莎战胜德塞/戈尔帕德，晋级沙特大满贯赛混双四强。比分为：11比6，12比10，11比4。,410.9万,6,0,546
2510926067,纵情球场,天津,07/05/2024,难怪王楚钦孙颖莎被称为天选混双，两只绝不放过任何一个搞笑机会,27.2万,5,1,41
5993403501,剧情深度剖析,北京,08/05/2024,试问：东北男人究竟有多细心？淮河以北的男人到底有多浪漫？王楚钦孙颖莎#,40.6万,4,1,27
7403905779,新新快递到啦,河北,08/05/2024,🥯 楚变不惊任浪滔 钦耳拭目迎新高🏓王楚钦继续加油！！,1123,1,58,70
